Fluxo máximo: 13486
265788-->867224 / capacidade = 371, fluxo = 67
266103-->337394 / capacidade = 2, fluxo = 2
266301-->778816 / capacidade = 14, fluxo = 14
266972-->58147 / capacidade = 100, fluxo = 17
267127-->317745 / capacidade = 90, fluxo = 90
267780-->589171 / capacidade = 43, fluxo = 43
269221-->255718 / capacidade = 249, fluxo = 17
269292-->67543 / capacidade = 139, fluxo = 54
269322-->948198 / capacidade = 392, fluxo = 48
269556-->995795 / capacidade = 369, fluxo = 45
271556-->418031 / capacidade = 476, fluxo = 39
271750-->2 / capacidade = 435, fluxo = 435
272244-->980694 / capacidade = 417, fluxo = 65
273081-->434165 / capacidade = 337, fluxo = 5
274306-->251091 / capacidade = 448, fluxo = 14
276090-->538425 / capacidade = 155, fluxo = 39
276330-->92004 / capacidade = 151, fluxo = 38
276869-->522156 / capacidade = 253, fluxo = 132
276869-->772104 / capacidade = 324, fluxo = 76
276896-->321149 / capacidade = 382, fluxo = 46
277294-->312418 / capacidade = 308, fluxo = 31
279806-->217048 / capacidade = 462, fluxo = 232
279806-->229859 / capacidade = 230, fluxo = 115
279806-->721187 / capacidade = 104, fluxo = 45
280514-->179266 / capacidade = 399, fluxo = 1
281378-->424654 / capacidade = 446, fluxo = 70
283290-->493776 / capacidade = 403, fluxo = 55
283840-->26969 / capacidade = 337, fluxo = 60
283930-->405298 / capacidade = 122, fluxo = 40
284430-->271750 / capacidade = 203, fluxo = 203
285711-->352352 / capacidade = 8, fluxo = 8
287322-->514163 / capacidade = 437, fluxo = 94
287322-->589253 / capacidade = 214, fluxo = 53
289233-->2 / capacidade = 192, fluxo = 5
289662-->20860 / capacidade = 440, fluxo = 62
290196-->112079 / capacidade = 367, fluxo = 70
290533-->840492 / capacidade = 102, fluxo = 2
291549-->62560 / capacidade = 440, fluxo = 42
291549-->863566 / capacidade = 460, fluxo = 56
292903-->290196 / capacidade = 70, fluxo = 70
292903-->726604 / capacidade = 20, fluxo = 20
293759-->475428 / capacidade = 215, fluxo = 6
296099-->561344 / capacidade = 458, fluxo = 13
297920-->416971 / capacidade = 170, fluxo = 32
298014-->655666 / capacidade = 211, fluxo = 33
298176-->998311 / capacidade = 142, fluxo = 48
298457-->932418 / capacidade = 294, fluxo = 84
299167-->841991 / capacidade = 307, fluxo = 26
300210-->563848 / capacidade = 329, fluxo = 37
300525-->1959 / capacidade = 350, fluxo = 39
300525-->315635 / capacidade = 378, fluxo = 136
300525-->929153 / capacidade = 167, fluxo = 18
300768-->64116 / capacidade = 367, fluxo = 14
300893-->287322 / capacidade = 491, fluxo = 147
300893-->487639 / capacidade = 107, fluxo = 107
300893-->835829 / capacidade = 349, fluxo = 48
300893-->964849 / capacidade = 416, fluxo = 96
301085-->248576 / capacidade = 242, fluxo = 45
301321-->199435 / capacidade = 257, fluxo = 17
301948-->116222 / capacidade = 467, fluxo = 1
302629-->390971 / capacidade = 221, fluxo = 20
303380-->962974 / capacidade = 180, fluxo = 180
303892-->194597 / capacidade = 28, fluxo = 28
304051-->904899 / capacidade = 45, fluxo = 45
304381-->701679 / capacidade = 19, fluxo = 19
304686-->118464 / capacidade = 448, fluxo = 8
304954-->873827 / capacidade = 488, fluxo = 65
306975-->887567 / capacidade = 267, fluxo = 12
307190-->900994 / capacidade = 79, fluxo = 79
307390-->179266 / capacidade = 192, fluxo = 9
307655-->765512 / capacidade = 492, fluxo = 34
308612-->324290 / capacidade = 390, fluxo = 19
310070-->964198 / capacidade = 390, fluxo = 102
311053-->416215 / capacidade = 495, fluxo = 181
311899-->126793 / capacidade = 239, fluxo = 25
311903-->693876 / capacidade = 137, fluxo = 120
312418-->2 / capacidade = 456, fluxo = 223
312799-->748533 / capacidade = 264, fluxo = 79
313741-->380665 / capacidade = 284, fluxo = 64
313741-->561851 / capacidade = 488, fluxo = 206
313741-->598922 / capacidade = 127, fluxo = 49
313741-->782533 / capacidade = 431, fluxo = 96
313741-->825477 / capacidade = 188, fluxo = 9
313741-->886345 / capacidade = 343, fluxo = 9
313854-->240213 / capacidade = 335, fluxo = 4
313940-->674939 / capacidade = 276, fluxo = 37
314300-->414895 / capacidade = 465, fluxo = 86
315490-->475973 / capacidade = 397, fluxo = 181
315635-->869504 / capacidade = 323, fluxo = 136
316667-->328806 / capacidade = 391, fluxo = 9
316667-->694774 / capacidade = 56, fluxo = 11
317229-->263708 / capacidade = 112, fluxo = 19
317541-->34061 / capacidade = 485, fluxo = 128
317541-->346110 / capacidade = 299, fluxo = 30
317541-->524193 / capacidade = 66, fluxo = 66
317541-->742553 / capacidade = 439, fluxo = 81
317541-->871377 / capacidade = 475, fluxo = 22
317541-->973682 / capacidade = 49, fluxo = 49
317745-->701679 / capacidade = 64, fluxo = 64
317745-->871426 / capacidade = 392, fluxo = 26
319265-->299167 / capacidade = 34, fluxo = 26
319667-->405298 / capacidade = 86, fluxo = 86
321149-->505450 / capacidade = 46, fluxo = 46
321577-->820686 / capacidade = 30, fluxo = 28
322015-->56605 / capacidade = 55, fluxo = 4
322530-->170433 / capacidade = 410, fluxo = 72
322551-->203132 / capacidade = 99, fluxo = 31
322870-->708623 / capacidade = 234, fluxo = 28
323130-->490348 / capacidade = 292, fluxo = 24
324219-->650616 / capacidade = 104, fluxo = 33
324290-->478166 / capacidade = 19, fluxo = 19
326187-->486506 / capacidade = 41, fluxo = 21
327702-->868857 / capacidade = 38, fluxo = 16
328036-->204399 / capacidade = 434, fluxo = 71
